BODEGA,CODIGO,NEW_MAX
137,0000142309,2
138,0000135215,4
138,08635,4
151,08546,8
152,0000100896,4
155,0000105574,4
155,0000120753,2
155,0000137226,4
155,00943,4
155,06733,4
156,0000116301,4
157,12927,3
159,0000124229,6
159,05257,3
159,10173,5
160,12057,4
1695,05658,6
1695,10766,4
1696,0000131737,8
1702,09289,5
1702,12549,5
1702,12696,2
1703,0000107769,7
1703,0000132248,4
1703,0000136378,7
1703,12337,7
1707,0000136377,13
1707,13835,3
1710,0000106685,2
1712,12385,4
173,0000119134,23
173,0000132361,4
173,09926,4
173,12279,2
1734,0000104100,5
1738,0000103871,7
1738,0000121679,6
1738,12173,3
174,0000132123,6
1741,05234,5
1741,06697,5
1750,0000139401,9
1750,15163,3
1759,16636,4
176,0000132248,12
176,0000139208,3
176,13705,5
1763,0000104679,4
1763,0000136969,9
1764,0000136374,7
1764,00070,4
1768,10362,4
1768,28588,7
1770,11975,4
1777,0000130762,13
1777,04471,4
1783,0000130854,6
1793,0000128899,3
1801,05968,4
1804,0000118944,8
1809,0000121845,4
1826,0000121776,3
1826,13832,3
184,0000116213,4
184,0000135534,2
184,05827,2
184,06147,2
1849,07434,8
185,0000114632,2
185,10862,4
1855,0000119882,2
1858,08848,3
1865,13833,14
1868,0000105729,2
1869,0000121674,7
187,09499,4
1876,0000101913,3
1876,0000128591,3
1876,12594,2
1880,05181,2
1883,0000100382,4
1883,12057,7
190,0000134501,4
190,13792,4
1909,05658,10
1916,0000127096,3
1917,0000106793,2
192,0000135011,10
192,0000137915,2
192,11976,10
1941,0000128008,2
1941,04018,2
1942,0000121516,3
1942,29378,8
195,0000135482,8
1952,0000128787,5
1952,28588,4
1963,06231,4
197,0000115375,3
197,12077,6
1979,0000106059,2
1979,0000133306,2
1981,0000132399,4
199,0000123082,2
1997,0000109182,2
2009,0000100896,2
2009,02170,2
2009,05358,2
2009,06733,2
2012,0000106088,2
2012,04378,2
2012,13833,14
202,0000102469,4
2026,0000126507,4
203,12432,4
2051,0000136458,2
2051,24580,2
2057,15164,4
2058,20144,4
206,0000138238,4
2061,0000119440,2
2061,0000120655,2
2061,0000124239,2
207,0000123563,4
207,07970,4
2074,09072,6
2074,10436,9
2078,00589,5
2079,0000120657,2
208,0000104546,8
2087,0000135521,8
2087,01530,6
2087,05658,16
2091,0000135913,4
2092,0000104099,2
2092,12693,2
2095,0000115415,2
2098,0000129495,2
2098,08235,3
2102,0000106119,4
2102,0000132913,13
2103,0000120148,2
2103,0000131653,2
2103,0000131905,2
2103,0000134300,2
2103,0000135242,2
2103,09576,2
211,0000141751,2
211,05666,4
2113,04033,2
2117,0000126749,5
2117,10260,5
212,0000121674,5
212,0000128710,5
213,0000116833,7
213,0000130600,4
213,05968,7
220,02256,2
224,0000114635,4
224,04104,2
224,04244,6
224,13373,18
226,0000130568,2
228,04665,4
229,0000135904,2
244,0000128032,3
244,0000131554,3
244,22972,2
247,0000134289,4
250,05381,8
251,0000129277,4
251,07970,4
255,0000119996,4
268,0000133929,4
268,0000137006,4
268,09649,4
268,09714,4
274,0000111407,2
274,0000117532,2
274,0000118347,2
274,0000123022,2
274,0000127381,2
274,0000132359,4
274,0000136693,2
274,19705,4
275,0000111869,2
283,0000122527,4
283,0000125009,2
283,0000129597,9
283,0000132428,9
287,0000103696,4
287,0000134648,8
287,07055,4
287,10238,4
291,0000120222,4
291,0000137336,4
291,00092,4
302,0000110370,4
302,0000123547,7
303,0000128787,8
305,0000111349,2
305,0000123121,8
309,0000132123,4
309,12003,2
310,12217,4
312,0000129026,2
312,0000135361,2
3127,0000128616,3
3127,0000134845,2
3131,0000130656,4
3133,0000130701,4
3135,05666,4
3136,06231,8
3137,07436,2
314,0000106107,4
314,0000135395,8
3143,0000132253,6
3143,05968,9
3144,0000133461,4
3144,0000136654,4
3146,0000140849,4
3146,13857,2
3147,07377,2
3147,10048,2
3147,13660,2
3149,0000119794,2
3149,07166,3
3150,0000108033,4
3150,0000110868,4
3150,0000133030,4
3152,0000127329,4
3152,09703,4
3153,0000109349,2
3153,0000132360,2
3153,0000136243,2
3153,09917,2
3154,0000128884,2
3156,0000123951,4
317,0000108753,2
317,0000111934,2
317,04372,2
319,0000119325,4
319,05379,4
319,12077,4
319,13435,5
321,0000104292,10
321,0000133804,4
321,0000137213,2
321,07071,4
322,0000113037,4
322,0000121649,4
322,0000128997,4
322,0000133459,4
324,0000133930,2
324,0000137321,2
324,0000137988,2
325,0000123827,4
325,0000125020,8
325,0000130855,4
325,0000135754,4
325,02256,4
325,13792,2
325,16636,4
326,08673,4
328,17461,4
330,0000107915,4
330,0000112712,4
330,08673,8
332,0000116689,2
332,10945,2
332,17461,4
334,0000105522,2
334,0000131677,2
336,04065,2
336,07170,2
337,0000111557,4
337,0000126507,4
337,0000136335,2
337,0000138080,4
339,0000140952,4
343,0000109549,4
343,02148,4
343,08877,8
345,0000116832,7
345,0000134672,4
345,01575,4
346,0000101868,2
346,0000112591,4
346,0000136291,4
346,0000140811,2
346,04786,4
346,05793,4
346,06901,2
352,14299,4
352,24271,4
353,0000132068,3
355,04072,5
358,0000131521,2
358,09404,4
359,06233,2
369,0000124082,2
380,0000132588,4
382,04663,6
384,06102,4
384,08690,7
387,0000113037,4
392,0000130462,4
392,13863,4
393,08877,4
394,0000121649,4
394,0000129889,2
394,0000134159,4
394,09466,4
395,0000113037,4
400,0000125136,4
401,02201,2
401,19193,2
402,0000118003,2
402,07166,7
403,13800,2
403,13843,2
404,0000130141,5
404,0000134648,4
404,12458,2
415,0000110878,7
415,0000130673,2
415,05396,4
415,05791,7
416,0000108961,10
416,0000122741,2
416,0000133070,2
416,0000142235,2
418,0000128030,2
418,01720,6
419,0000102469,4
424,0000104292,7
424,08577,4
427,0000129597,5
427,0000134939,4
429,13660,9
431,05720,2
439,05032,2
448,0000115182,9
451,04791,7
452,0000128406,7
453,0000110649,2
453,0000135201,4
459,02347,4
459,05358,4
459,06086,4
459,16664,4
464,0000103901,4
464,0000127098,7
464,0000128423,4
470,0000106119,4
473,0000118344,3
473,0000129847,3
473,13435,9
475,0000109443,9
475,0000130675,2
475,0000137511,2
475,10239,9
477,0000130159,4
477,04498,4
479,0000109568,8
479,0000128899,8
479,0000130456,14
479,00070,8
485,00020,4
486,0000131592,2
486,0000136372,2
489,0000132426,8
489,0000134300,4
489,04572,8
492,02233,4
494,04072,4
494,14299,2
495,0000101913,2
495,0000113037,2
504,0000106119,4
504,0000123564,4
504,0000123962,4
504,0000129934,4
504,0000136278,4
504,0000136285,4
504,0000136799,4
504,0000137931,4
504,08877,10
510,0000110394,4
510,0000130854,4
510,0000135522,4
510,12294,4
511,0000101699,8
511,05666,8
513,0000126542,2
515,0000101841,4
517,05380,4
518,0000102515,4
518,0000132066,2
518,0000133555,2
518,0000142024,2
518,04148,2
518,05234,4
521,0000117238,4
523,05975,3
525,0000105275,9
525,0000121649,4
525,0000135333,2
525,09904,2
525,13825,2
527,0000106237,4
527,06078,5
528,0000132427,12
540,0000133139,4
552,0000102552,4
552,0000119747,2
552,0000136752,2
552,01307,4
557,0000100304,4
557,0000120648,4
557,0000126525,4
558,0000104204,8
558,0000118408,4
558,0000130507,4
561,0000121674,8
561,0000121776,4
561,0000131609,8
562,0000131823,2
562,09926,2
562,24218,4
565,0000103924,2
565,0000128154,2
566,0000140830,4
572,0000128104,4
572,08546,4
572,08619,4
577,0000116701,2
577,0000128146,4
577,0000134501,4
577,05878,4
577,12594,4
577,12996,7
580,09992,5
582,0000113135,2
582,04735,2
582,05019,9
582,08541,11
592,0000114048,4
592,04663,4
592,12432,4
592,13435,4
604,0000114214,2
604,0000124518,2
604,01573,2
604,05763,2
604,20109,4
605,0000133314,2
605,12511,2
608,0000129638,2
608,0000140723,2
608,06246,4
614,0000101841,8
614,01530,8
622,0000129951,7
622,0000133030,4
629,0000101869,2
629,12247,2
629,12324,12
632,0000135670,2
632,0000141537,2
632,04018,10
632,12384,5
636,0000129920,4
636,12136,2
640,0000104712,2
640,0000125033,4
642,0000109549,4
642,05916,7
645,0000121674,4
653,0000105160,3
653,0000130656,3
653,07289,16
653,08095,2
670,08009,11
670,08878,4
671,0000135040,4
676,06678,5
677,0000136177,4
677,05393,4
682,0000121679,4
682,07055,4
682,07162,4
684,0000122185,4
684,02148,4
684,10863,8
694,0000107766,4
694,06852,4
696,0000127199,4
696,15204,4
709,0000128763,4
709,0000131942,2
709,08642,2
711,0000119911,2
715,0000131609,8
715,0000136294,4
715,11245,8
727,0000131327,4
728,01307,2
729,0000106653,5
732,00424,4
751,05370,4
751,13502,4
762,0000118643,4
762,0000132398,2
762,05374,2
762,12311,4
773,0000114085,2
773,0000131448,2
774,0000128607,4
774,11976,4
775,0000104099,2
777,00072,3
777,05968,6
781,0000103622,5
781,05751,4
781,12595,4
787,0000118904,4
787,0000133277,4
787,07289,19
787,12569,4
791,0000127194,2
791,04072,8
791,04663,8
791,06098,2
792,0000103636,4
792,04155,4
801,19705,8
809,00596,2
811,10425,2
811,12618,2
811,14299,2
816,0000132913,4
816,21134,4
818,0000102898,2
818,0000128104,4
818,00424,7
820,0000126608,2
820,0000128783,2
820,02346,8
823,00659,5
825,0000135241,3
830,0000118877,2
830,05916,4
830,13375,4
837,08393,3
837,13828,4
838,0000102043,4
838,08877,7
842,07987,4
844,0000101899,4
849,0000127190,2
855,0000130506,4
859,0000119133,2
860,0000124357,4
860,07009,7
861,0000106087,2
861,0000128707,5
861,0000137944,2
861,05393,5
861,13007,3
864,0000116379,8
864,0000127098,7
869,0000132588,7
871,0000124308,4
886,0000142154,2
886,10377,2
890,11245,9
894,12302,2
924,0000106847,2
926,02346,4
943,0000113911,4
004,0000139401,7
005,0000132425,2
008,0000128800,2
008,0000131326,2
008,0000138190,2
008,08778,4
009,0000130457,2
009,0000133080,3
010,0000122961,4
010,0000139404,4
013,0000100788,2
013,0000119134,11
013,0000120148,4
013,0000137046,2
013,0000139498,2
013,04663,11
013,05818,2
017,0000117721,4
017,0000127254,2
017,0000136178,4
018,09072,8
029,0000125148,4
029,0000131998,4
029,04098,2
033,0000122979,2
034,0000112198,6
034,05878,6
036,0000133129,2
037,10315,2
037,12035,2
038,0000130455,5
038,0000133080,5
040,0000107769,11
040,07044,4
042,0000128614,4
042,0000128693,2
042,0000139607,4
043,13122,7
044,04418,4
051,0000106653,4
054,0000130141,17
054,01574,4
054,07018,4
058,0000122641,5
058,0000128315,2
058,0000134289,5
058,13435,13
060,0000116826,4
064,13857,4
065,04985,4
068,0000121312,5
068,0000127097,4
069,12927,2
075,0000129976,4
075,0000136374,7
077,0000135011,4
079,24405,3
081,06088,4
081,09715,4
088,0000130762,10
088,07292,5
090,0000137887,4
1002,00092,4
1003,0000129523,2
1003,0000135066,2
1003,0000137883,2
1003,07289,6
1007,0000128405,2
1007,0000135394,8
1007,08267,2
1007,11969,2
101,0000133064,2
1015,0000113914,2
1015,0000120955,2
1015,0000130647,6
1015,0000133335,6
1015,0000134274,2
1015,0000137046,2
1020,0000130656,4
1020,02308,4
1022,0000119597,4
1024,07166,8
1024,08619,8
1024,12619,4
1029,0000135182,5
103,10804,2
1032,10173,14
1040,0000133030,4
1040,04097,2
1042,07292,4
1044,0000136377,4
1044,05393,4
1044,14228,7
1045,0000104221,2
1045,0000109574,2
1046,0000129911,2
1046,01131,4
106,0000106481,8
106,10173,16
106,12484,6
1065,0000106087,12
1072,0000128093,3
109,0000123324,3
109,0000132437,3
109,0000135118,3
1096,09082,9
1096,13598,3
110,01989,5
110,08768,5
1103,0000130456,8
1103,04072,8
1103,12193,4
1105,00072,2
1106,0000126647,4
1106,0000133621,4
1106,19381,2
1108,0000128611,5
1109,0000132858,12
1109,0000133139,4
1113,0000127098,5
1119,0000105275,4
1119,07970,4
1124,08235,9
1126,0000120527,2
1126,0000128407,2
1126,0000135311,2
1127,09074,4
113,0000121420,4
113,0000130373,4
113,0000133173,7
1130,0000116832,5
1131,0000130207,4
1134,0000104292,8
1134,0000119293,5
1134,0000127098,5
114,0000113133,2
114,0000116379,8
114,00572,2
114,04081,2
114,04791,8
114,22397,2
117,0000129919,8
117,09122,4
129,0000124678,4
129,0000132589,4
130,0000141970,2
130,12171,3
131,0000138086,2
137,0000120016,2
137,0000130048,2
137,09072,6
137,12502,4
138,0000132840,4
146,0000118003,2
146,0000128608,4
151,0000123564,13
152,09289,4
152,10924,2
155,0000105798,4
155,0000133360,4
155,0000135404,8
155,12104,4
156,0000121312,4
157,0000119841,8
163,0000115473,2
163,0000119256,4
163,0000122743,4
163,0000130657,4
163,0000131236,2
163,0000132902,4
163,0000134998,4
163,0000139158,2
164,0000133010,2
1695,0000130649,4
1696,05826,4
1697,0000121095,2
1697,0000135482,9
1702,0000125136,5
1702,0000128954,12
1702,07160,5
1703,0000130075,7
1703,0000132968,11
1707,0000134650,13
1707,0000136372,7
1707,04072,8
1707,08541,6
1710,0000130974,2
1712,0000113250,2
1717,02211,6
173,0000122435,4
1734,0000109324,2
1734,09809,5
1735,0000120643,2
1738,0000132426,9
1738,06389,6
1738,13835,3
1741,0000135011,6
1741,12132,5
1741,20144,5
1750,0000127006,7
1757,0000127096,4
176,0000120016,3
176,0000133291,12
176,0000134877,3
1768,0000128697,7
1770,0000118304,2
1770,0000136966,4
1770,00424,4
1770,09404,5
1777,0000121674,6
1788,02341,2
1793,09380,2
1794,0000104605,2
1801,0000128787,4
1804,0000136793,8
1804,01490,8
1804,12448,2
1804,24374,2
1809,0000102068,4
184,0000122999,2
184,0000124690,2
184,0000129190,3
184,0000137986,2
1846,0000119993,4
1849,0000130656,8
185,0000111554,4
185,0000122096,4
185,0000133364,2
185,0000142297,2
185,05176,2
1855,0000125103,3
1855,07161,2
1865,0000131905,4
1867,0000125148,2
1867,0000134648,2
1876,0000120648,2
1880,00978,2
1880,12057,11
189,0000129277,9
1892,0000102068,7
1892,0000121679,4
190,0000135810,4
1901,08878,4
1909,0000137777,4
192,0000125148,4
1935,0000122885,6
1935,10239,4
1941,0000138502,2
1942,05658,3
1952,0000131554,5
1952,02341,4
1956,05032,4
1956,14228,7
1963,0000121312,4
1963,04663,4
1963,08223,2
1979,0000106053,2
1979,0000112591,2
1979,0000128882,2
1995,0000112711,7
1995,08230,4
1997,0000121032,2
2012,0000105813,2
2012,0000132390,2
2012,0000135395,10
2012,0000139400,2
2012,05019,4
2026,0000108961,2
2056,0000119964,2
2056,28588,3
2057,0000133312,4
2057,0000134825,4
2058,04786,4
2058,05666,4
206,0000124229,8
206,0000131554,8
206,01336,4
206,13350,4
2061,0000118557,2
2061,0000124214,2
2066,0000101913,5
2066,0000132254,4
2072,0000133030,4
2074,01530,7
2076,13435,5
208,0000129030,2
208,12595,8
2087,0000104292,5
2091,0000127006,5
2092,08604,2
2092,13457,2
2098,0000106107,3
2098,0000123981,3
2098,0000137887,2
2102,0000134839,4
2102,05020,4
2103,14396,2
2103,15108,2
2117,07289,11
217,0000124078,4
224,0000128146,4
224,04663,8
226,0000136758,2
228,0000103871,7
228,0000128423,4
228,01256,4
234,0000126916,2
234,12398,2
244,0000129816,2
244,0000130656,3
244,0000135521,3
247,0000104292,10
247,0000115970,4
247,15107,4
251,00424,7
252,0000130456,4
253,0000124987,4
253,08878,4
255,0000126356,4
255,24218,4
256,0000123121,4
268,15108,4
269,0000135573,4
269,09082,9
272,0000106059,3
272,0000133289,6
272,30523,3
274,0000123983,2
274,0000131905,8
277,08715,4
283,0000121485,2
283,0000141426,2
283,04663,9
283,05630,4
287,0000120514,4
287,10303,4
291,0000103623,4
291,08642,4
295,11975,4
302,0000116832,9
305,0000101842,8
305,0000128710,2
305,0000130728,2
305,0000132066,2
305,0000141026,2
305,07163,2
309,05381,4
310,0000105568,4
310,05666,8
312,0000105811,2
312,0000125137,2
312,0000135773,2
3127,0000114085,2
3127,0000116212,2
3127,0000133353,2
3131,0000109182,2
3131,0000128616,4
3131,05719,2
3132,0000138521,2
3134,0000121781,4
3135,04663,9
3137,08720,2
3137,09074,3
3139,0000123045,3
314,0000109324,4
314,05381,8
314,12324,8
3143,0000133930,3
3144,0000103871,7
3144,0000104220,4
3144,08476,7
3145,0000128729,2
3145,05234,2
3147,0000116983,2
3147,0000126340,2
3148,0000122527,2
3149,04148,2
3149,12132,3
3150,05751,4
3151,10862,5
3152,0000128213,4
3153,0000137964,2
3153,04203,2
3154,0000116379,4
3154,0000118918,2
3154,0000135572,2
3154,01530,4
3156,0000132254,4
3156,0000140823,4
3157,0000125103,5
3157,11975,3
3159,0000105522,2
3159,0000134844,2
317,0000108800,2
317,0000124689,2
317,08009,11
321,0000119598,2
321,12003,4
321,17610,2
322,06852,4
324,0000119673,4
324,0000126647,4
324,0000128898,4
324,0000129034,2
324,0000130457,4
324,06389,8
324,07434,4
324,10863,8
325,0000129521,2
325,0000134935,2
325,0000135183,2
325,09853,4
326,05366,2
326,16664,4
330,0000119207,4
330,0000129847,4
332,0000133080,4
333,08007,2
334,0000131638,2
334,0000132346,2
334,10735,2
336,0000103578,4
336,0000117137,2
336,0000124229,4
336,04572,14
339,0000122949,4
343,0000128608,4
343,0000130577,4
343,0000134160,4
343,0000135940,8
343,05304,8
345,0000103579,4
345,0000113914,4
347,0000113915,5
347,0000123121,4
352,0000131595,7
353,0000130461,3
354,0000132427,10
358,0000128559,2
358,0000137773,2
372,0000125444,8
377,0000129276,2
377,0000130460,4
377,0000131589,7
382,08009,4
383,0000109326,4
383,07166,10
384,0000105274,4
384,08577,4
385,0000130141,17
387,0000124308,7
387,12619,4
390,05366,4
390,09714,4
390,12505,4
391,0000121420,4
391,0000123564,6
391,0000132913,6
392,00585,4
392,09618,4
393,12384,4
394,0000108394,2
394,0000109326,2
394,0000136373,4
394,0000137059,2
394,0000137775,4
394,04181,4
394,10436,8
394,19381,2
395,0000101899,4
395,0000108961,7
395,0000125103,7
395,0000125444,4
396,0000100163,4
396,0000132859,4
396,06221,4
400,0000103622,4
400,0000112711,4
401,09054,2
401,15141,2
401,28588,11
402,12134,4
403,0000109147,4
403,0000119597,2
403,0000136378,2
403,0000136758,2
403,07021,2
403,12126,4
416,0000113915,10
416,0000124947,4
416,12090,2
418,0000113045,5
427,0000128093,4
431,0000120453,4
431,0000133173,4
439,10173,4
448,17430,3
451,0000121652,4
451,0000121683,2
451,0000125012,2
451,0000135045,2
451,01481,4
451,06246,2
451,09074,7
451,12079,4
451,13002,4
453,0000120652,4
461,0000120648,4
461,0000136405,4
464,0000130459,4
464,05380,4
475,0000128729,2
475,0000135040,2
475,11976,9
477,0000140851,4
479,0000128008,2
479,10863,8
479,23292,2
486,0000107355,2
486,0000134935,2
486,0000137988,2
489,0000113045,8
492,13350,4
497,0000129033,4
497,0000132541,4
497,0000134848,7
502,0000102469,7
502,07289,7
504,0000109549,4
504,0000111565,4
504,0000120648,4
504,0000125136,4
504,06984,4
504,08816,4
509,0000130463,12
509,0000136555,2
510,0000100079,4
510,0000111408,4
510,0000124506,4
511,12618,2
513,06928,2
517,0000125084,4
518,0000105975,4
518,0000116689,4
518,0000121485,4
518,0000128423,4
518,0000133033,2
518,02233,4
521,0000120648,5
523,0000130767,2
523,17824,2
525,0000106115,2
525,0000118408,2
525,0000136269,2
526,04831,2
527,0000128716,7
527,05417,4
528,0000142309,2
539,0000104220,3
540,04203,4
542,0000119599,2
542,0000129175,2
542,13351,2
546,0000126647,4
546,0000132589,4
549,11245,9
552,0000115372,2
552,0000130456,7
552,04665,4
552,13007,4
552,13389,4
557,05826,2
557,07161,2
560,0000106119,5
562,0000102539,2
562,08797,2
563,0000135404,8
565,0000124947,2
565,0000128787,12
573,0000110094,8
577,0000130689,4
577,08043,2
577,09074,4
582,0000130373,2
582,0000131589,11
587,13502,3
604,0000128226,4
604,0000130555,7
604,0000131260,2
604,0000134435,2
605,0000120499,2
608,0000120012,2
608,0000133291,11
608,0000136283,4
608,07214,4
608,10239,4
614,0000104257,2
614,0000128397,4
622,0000119271,4
622,00185,4
622,07214,4
622,13894,4
624,08235,7
629,0000123206,2
629,0000127198,2
629,05401,2
629,09134,3
632,0000130704,2
632,0000133365,3
632,0000136378,3
632,04740,3
636,08488,2
640,0000131184,4
640,0000131984,2
640,05371,2
640,05396,4
640,14740,2
642,0000126793,7
642,0000127098,9
645,05665,4
653,0000135201,2
654,0000130655,2
654,0000132822,2
670,0000141076,2
671,0000125223,7
671,12171,4
678,0000119134,4
679,0000113439,4
679,0000140698,4
679,10703,4
682,0000114468,7
682,0000133929,4
684,0000120013,4
684,0000128948,8
684,11342,4
696,0000131410,4
696,0000135654,4
696,10766,4
709,0000111035,2
709,0000123237,2
709,0000124583,2
709,0000126518,2
709,0000130711,4
709,0000131521,2
715,0000120657,4
715,0000127280,3
715,0000129176,3
715,0000130407,3
715,0000136247,3
715,10302,4
715,10416,4
715,13480,3
727,12341,2
729,0000126793,5
744,0000129532,8
744,0000134824,8
751,0000105274,4
760,01989,4
762,0000101848,2
762,0000128217,2
762,0000132358,2
762,0000133619,2
762,0000136375,4
762,05430,4
773,0000121323,2
773,0000136716,2
773,0000137775,2
774,0000128613,4
774,13833,8
775,04471,4
777,0000101842,8
777,0000122096,3
780,0000100634,4
780,0000121485,4
781,0000127006,4
787,0000119134,7
787,00424,7
787,05878,7
787,06389,7
787,12044,4
791,0000138169,2
791,0000139509,2
809,0000112711,9
809,0000122785,2
809,10436,8
811,0000101777,2
816,12384,4
818,0000106106,2
818,0000131556,2
818,0000132966,2
818,0000135242,4
818,18690,2
820,0000123967,2
825,0000141185,3
825,05145,3
825,05357,3
825,10378,9
825,12996,6
825,16664,6
830,00992,2
830,06233,4
830,20109,4
837,0000124576,3
837,04081,3
837,23970,3
841,0000119996,4
842,0000123045,4
848,0000119794,2
848,0000130870,2
848,07616,2
848,12090,2
850,05173,3
855,0000112009,2
855,00976,2
855,08877,4
859,0000118776,2
859,16637,4
860,0000128142,4
861,0000135309,2
864,0000137200,7
869,0000123151,4
877,0000128616,6
881,0000114468,4
886,10397,4
890,0000128954,8
890,0000131554,9
894,09380,2
924,0000128787,4
924,00092,4
924,01720,4
924,10188,3
926,0000109568,2
926,0000136714,2
943,0000141277,4
943,07160,4
004,08838,4
008,0000141905,2
008,00976,2
008,02033,4
009,0000103755,3
009,0000103871,3
009,10860,2
010,0000111555,14
010,04520,4
010,16636,11
011,0000115995,4
013,0000113249,2
013,0000126756,4
013,0000135242,2
017,0000118642,2
017,0000131446,2
017,0000138086,2
017,12341,4
029,0000137101,2
029,0000137810,2
033,02344,4
033,08878,4
034,0000122042,2
034,0000137988,2
034,06878,2
037,0000119909,2
037,0000128194,2
037,0000134356,4
037,05032,4
037,10766,2
038,0000127096,4
038,0000128912,8
038,0000130974,5
040,0000100791,3
040,0000123453,3
042,0000108041,4
042,0000110888,4
042,0000130107,4
042,0000136276,4
042,19803,10
042,24140,8
043,13345,4
043,28588,7
044,07579,4
044,12349,4
048,0000104220,2
048,0000118877,2
048,0000121250,2
048,00571,2
048,01307,2
048,08235,5
050,0000110233,4
050,29378,4
051,12457,2
056,0000138521,2
056,0000141063,2
056,06758,2
056,13448,2
058,0000111896,5
058,0000128108,5
060,0000127076,4
061,0000133597,4
064,0000101386,4
065,09971,4
068,0000106119,4
069,00092,8
069,01967,3
069,05173,2
075,0000121845,4
075,13894,4
077,0000140637,11
080,0000129920,7
080,12057,7
081,0000131496,2
081,12075,2
082,0000134798,2
082,08903,2
088,0000123278,6
090,0000115415,8
090,0000126793,8
090,0000133173,8
090,20373,4
1002,0000133822,4
1003,0000117714,2
1003,0000131572,2
1003,0000133903,2
1003,0000134448,2
1003,00942,2
1003,05720,2
1003,12996,5
101,0000120751,2
101,05236,2
101,17662,4
1019,04415,2
1020,0000131413,2
1020,0000132913,4
1022,0000117416,4
1022,07162,4
1024,0000135066,4
1029,0000107939,4
1029,0000119134,5
1031,0000133291,7
1031,07970,4
1032,0000109147,4
1032,01719,4
1037,0000105274,4
1037,0000128606,4
1037,0000130675,2
1037,0000139532,2
1037,00403,7
1037,06231,7
1039,02211,4
1040,00266,2
1042,0000101880,7
1042,12511,4
1045,0000121385,2
1045,0000133051,2
1045,13832,2
1046,04499,4
1046,07136,4
106,0000118506,4
1065,0000126793,4
1070,0000130785,8
109,0000111866,3
109,0000131269,4
109,0000131572,3
109,0000135223,3
109,0000138152,3
1096,0000134848,6
110,01575,3
1103,05381,8
1103,08009,17
1103,13833,8
1105,0000101777,2
1105,0000138467,3
1106,0000125443,4
1107,0000127006,2
1107,09992,3
1108,0000120649,5
1109,0000129277,4
1110,0000119841,3
1110,0000126507,3
1110,01490,2
1110,05032,2
1113,24140,5
1119,0000130158,4
1119,0000133289,4
1120,0000102469,4
1120,0000115289,2
1124,0000132070,2
1124,0000136764,2
1124,04722,2
1124,09012,2
1126,16603,2
113,0000127097,4
1131,0000111557,8
1131,07562,4
1131,23294,4
114,0000128623,2
114,04163,8
114,04964,2
117,0000101899,8
125,0000126793,8
125,05378,2
125,05827,4
125,07969,2
125,08618,4
125,10239,8
129,0000100895,4
129,0000102068,4
130,0000126917,2
130,0000130455,2
130,0000132969,2
130,12279,2
131,0000118408,2
131,0000132828,2
131,0000137006,2
131,07214,2
131,08720,2
133,09054,4
137,06078,4
137,24335,4
138,0000118629,4
138,13834,4
146,0000105158,2
146,0000117424,2
146,01490,4
146,05181,4
152,0000115322,2
152,0000141758,2
152,01202,2
152,06269,2
155,0000128093,4
156,0000119996,4
156,08878,4
157,07161,3
157,08517,3
159,08476,6
160,0000119271,2
163,0000122007,4
164,08642,2
1695,0000125085,6
1695,05290,6
1696,0000140830,8
1696,13835,4
1697,0000119445,2
1697,0000124082,6
1697,04154,2
1697,12279,2
1702,0000109081,5
1703,0000128954,7
1703,0000135521,7
1707,0000124308,10
1717,0000105755,3
1717,0000117019,3
1720,17461,4
173,0000131997,4
173,0000132247,2
1734,0000130409,2
1734,0000137411,13
1738,0000113915,6
1739,04572,4
174,02233,7
174,12132,8
1741,0000127010,7
176,0000130666,3
176,09072,12
176,15163,3
1763,12356,4
1768,0000126749,4
1777,0000104116,4
1777,07163,4
1777,10436,6
1783,0000132913,7
1783,09984,6
1789,0000116379,11
1789,0000134648,8
1789,09058,11
1791,0000132426,9
1791,01720,11
1794,0000142025,2
1794,05358,2
1804,02308,8
1825,0000135482,4
1826,01698,3
1833,0000118003,4
1833,0000130107,4
1833,0000130711,4
1833,08643,4
184,0000136941,2
184,14228,4
1846,05290,4
1849,12996,8
185,0000122742,4
1855,0000114072,2
1855,01202,2
1865,0000101899,4
1867,16664,4
1868,13557,4
1869,0000136458,4
1869,29378,13
187,05658,7
1880,0000134672,2
1880,0000136376,8
1880,01989,10
1880,05430,4
1883,0000116213,4
1883,0000131553,4
189,01989,4
1909,0000114468,7
1916,0000109557,2
1917,01530,4
192,0000102898,4
192,0000125103,10
192,0000134400,4
192,04498,10
192,05658,11
192,10404,4
192,14343,2
1941,07289,6
1942,01530,3
1942,02308,2
1956,16636,7
1995,0000130457,4
1995,0000131996,4
1997,0000125103,3
200,0000112595,2
200,29065,2
2009,02233,3
2012,0000120491,2
2012,0000137570,2
2012,00424,8
2012,08745,8
2012,10183,2
202,0000127006,5
2026,10376,2
203,0000124082,4
203,05658,4
2035,0000118876,2
2051,0000120649,4
2051,13373,7
2056,07499,2
2057,12805,4
2058,0000136376,4
2058,05878,4
206,0000137411,4
206,12484,4
2061,07045,2
2076,08805,2
2087,0000128948,6
2092,0000108753,2
2092,0000110868,2
2092,0000122790,2
2092,0000136279,2
2092,0000139607,2
2092,09968,2
2094,0000129920,8
2096,13389,4
2098,0000128610,2
2103,09618,4
2113,0000101950,2
2113,0000105512,2
2113,0000125148,2
2113,0000128470,2
2113,0000129934,2
2113,11245,2
2115,07009,5
